form,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,now_cost,selected_by_percent,element_type,team,xG,xA,npxG,xGChain,xGBuildup,xG_per_90,xA_per_90,npxG_per_90,xGChain_per_90,xGBuildup_per_90,shots,shots_on_target,key_passes,xG_overperformance,xA_overperformance,npxG_overperformance,xG_xA_combined,npxG_npxA_combined,finishing_quality,np_finishing_quality,tackles,tackles_won,tackle_pct,interceptions,tackles_plus_int,blocks,clearances,errors,def_contributions,def_contributions_per_90,def_contribution_prob,expected_def_points,progressive_passes,progressive_carries,progressive_receptions,progressive_passes_per_90,progressive_carries_per_90,progressive_receptions_per_90,touches,touches_att_3rd,sca,gca,sca_per_90,gca_per_90,points_next_gw
1.32,37.0,675.0,1.0,2.0,4.0,6.0,2.0,105.0,83.6,93.5,97.0,26.9,5.0,0.2,3.0,17.0,1.1676827259361744,0.2356234174221754,1.1676827259361744,1.6934581324458122,0.43493349850177765,0.16,0.03,0.16,0.23,0.06,11.0,0.0,5.0,-0.17,0.76,-0.17,1.4033061433583498,1.4033061433583498,0.86,0.86,5.0,2.0,20.0,0.0,5.0,4.0,9.0,1.0,18.0,2.38,0.02,0.04,6.0,16.0,43.0,0.79,2.12,5.69,253.0,129.0,11.0,2.0,1.46,0.26,1.0
1.4400000000000002,37.0,675.0,1.0,2.0,4.0,6.0,2.0,105.0,83.6,93.5,97.0,26.9,5.0,0.2,3.0,17.0,1.1676827259361744,0.2356234174221754,1.1676827259361744,1.6934581324458122,0.43493349850177765,0.16,0.03,0.16,0.23,0.06,11.0,0.0,5.0,-0.17,0.76,-0.17,1.4033061433583498,1.4033061433583498,0.86,0.86,5.0,2.0,20.0,0.0,5.0,4.0,9.0,1.0,18.0,2.38,0.02,0.04,6.0,16.0,43.0,0.79,2.12,5.69,253.0,129.0,11.0,2.0,1.46,0.26,1.0
1.6,45.0,795.0,4.0,0.0,4.0,10.0,7.0,152.0,139.8,19.9,259.0,41.8,5.6,3.3,4.0,17.0,3.142956603318453,0.0,3.142956603318453,3.4841809906065464,0.5072057098150253,0.34,0.0,0.34,0.37,0.05,26.0,0.0,0.0,0.86,0.0,0.86,3.142956603318453,3.142956603318453,1.27,1.27,5.0,3.0,33.3,0.0,5.0,4.0,9.0,0.0,18.0,2.03,0.02,0.04,6.0,5.0,39.0,0.68,0.56,4.4,155.0,77.0,8.0,0.0,0.9,0.0,1.0
1.8,45.0,795.0,4.0,0.0,4.0,10.0,7.0,152.0,139.8,19.9,259.0,41.8,5.6,3.3,4.0,17.0,3.142956603318453,0.0,3.142956603318453,3.4841809906065464,0.5072057098150253,0.34,0.0,0.34,0.37,0.05,26.0,0.0,0.0,0.86,0.0,0.86,3.142956603318453,3.142956603318453,1.27,1.27,5.0,3.0,33.3,0.0,5.0,4.0,9.0,0.0,18.0,2.03,0.02,0.04,6.0,5.0,39.0,0.68,0.56,4.4,155.0,77.0,8.0,0.0,0.9,0.0,1.0
2.0,45.0,795.0,4.0,0.0,4.0,10.0,7.0,152.0,139.8,19.9,259.0,41.8,5.6,3.3,4.0,17.0,3.142956603318453,0.0,3.142956603318453,3.4841809906065464,0.5072057098150253,0.34,0.0,0.34,0.37,0.05,26.0,0.0,0.0,0.86,0.0,0.86,3.142956603318453,3.142956603318453,1.27,1.27,5.0,3.0,33.3,0.0,5.0,4.0,9.0,0.0,18.0,2.03,0.02,0.04,6.0,5.0,39.0,0.68,0.56,4.4,155.0,77.0,8.0,0.0,0.9,0.0,2.0
2.2,45.0,795.0,4.0,0.0,4.0,10.0,7.0,152.0,139.8,19.9,259.0,41.8,5.6,3.3,4.0,17.0,3.142956603318453,0.0,3.142956603318453,3.4841809906065464,0.5072057098150253,0.34,0.0,0.34,0.37,0.05,26.0,0.0,0.0,0.86,0.0,0.86,3.142956603318453,3.142956603318453,1.27,1.27,5.0,3.0,33.3,0.0,5.0,4.0,9.0,0.0,18.0,2.03,0.02,0.04,6.0,5.0,39.0,0.68,0.56,4.4,155.0,77.0,8.0,0.0,0.9,0.0,2.0
2.4000000000000004,45.0,795.0,4.0,0.0,4.0,10.0,7.0,152.0,139.8,19.9,259.0,41.8,5.6,3.3,4.0,17.0,3.142956603318453,0.0,3.142956603318453,3.4841809906065464,0.5072057098150253,0.34,0.0,0.34,0.37,0.05,26.0,0.0,0.0,0.86,0.0,0.86,3.142956603318453,3.142956603318453,1.27,1.27,5.0,3.0,33.3,0.0,5.0,4.0,9.0,0.0,18.0,2.03,0.02,0.04,6.0,5.0,39.0,0.68,0.56,4.4,155.0,77.0,8.0,0.0,0.9,0.0,2.0
0.4,17.0,261.0,1.0,0.0,2.0,1.0,2.0,58.0,48.2,24.6,52.0,12.3,5.3,0.6,4.0,17.0,0.722465954720974,0.5885621905326843,0.722465954720974,0.6910533905029297,0.0,0.25,0.21,0.25,0.24,0.0,4.0,0.0,2.0,0.28,-0.59,0.28,1.3110281452536583,1.3110281452536583,1.38,1.38,10.0,5.0,40.0,5.0,15.0,5.0,5.0,0.0,25.0,2.0,0.02,0.04,30.0,40.0,80.0,2.5,3.3,6.7,500.0,200.0,40.0,8.0,3.3,0.67,0.0
0.45,17.0,261.0,1.0,0.0,2.0,1.0,2.0,58.0,48.2,24.6,52.0,12.3,5.3,0.6,4.0,17.0,0.722465954720974,0.5885621905326843,0.722465954720974,0.6910533905029297,0.0,0.25,0.21,0.25,0.24,0.0,4.0,0.0,2.0,0.28,-0.59,0.28,1.3110281452536583,1.3110281452536583,1.38,1.38,10.0,5.0,40.0,5.0,15.0,5.0,5.0,0.0,25.0,2.0,0.02,0.04,30.0,40.0,80.0,2.5,3.3,6.7,500.0,200.0,40.0,8.0,3.3,0.67,0.0
0.5,17.0,261.0,1.0,0.0,2.0,1.0,2.0,58.0,48.2,24.6,52.0,12.3,5.3,0.6,4.0,17.0,0.722465954720974,0.5885621905326843,0.722465954720974,0.6910533905029297,0.0,0.25,0.21,0.25,0.24,0.0,4.0,0.0,2.0,0.28,-0.59,0.28,1.3110281452536583,1.3110281452536583,1.38,1.38,10.0,5.0,40.0,5.0,15.0,5.0,5.0,0.0,25.0,2.0,0.02,0.04,30.0,40.0,80.0,2.5,3.3,6.7,500.0,200.0,40.0,8.0,3.3,0.67,1.0
0.55,17.0,261.0,1.0,0.0,2.0,1.0,2.0,58.0,48.2,24.6,52.0,12.3,5.3,0.6,4.0,17.0,0.722465954720974,0.5885621905326843,0.722465954720974,0.6910533905029297,0.0,0.25,0.21,0.25,0.24,0.0,4.0,0.0,2.0,0.28,-0.59,0.28,1.3110281452536583,1.3110281452536583,1.38,1.38,10.0,5.0,40.0,5.0,15.0,5.0,5.0,0.0,25.0,2.0,0.02,0.04,30.0,40.0,80.0,2.5,3.3,6.7,500.0,200.0,40.0,8.0,3.3,0.67,1.0
0.6000000000000001,17.0,261.0,1.0,0.0,2.0,1.0,2.0,58.0,48.2,24.6,52.0,12.3,5.3,0.6,4.0,17.0,0.722465954720974,0.5885621905326843,0.722465954720974,0.6910533905029297,0.0,0.25,0.21,0.25,0.24,0.0,4.0,0.0,2.0,0.28,-0.59,0.28,1.3110281452536583,1.3110281452536583,1.38,1.38,10.0,5.0,40.0,5.0,15.0,5.0,5.0,0.0,25.0,2.0,0.02,0.04,30.0,40.0,80.0,2.5,3.3,6.7,500.0,200.0,40.0,8.0,3.3,0.67,1.0
4.0,59.0,1170.0,1.0,4.0,4.0,13.0,4.0,268.0,353.2,287.2,54.0,69.4,5.2,6.7,3.0,17.0,0.2507757246494293,2.096538756042719,0.2507757246494293,3.03629198577255,2.356106996536255,0.02,0.16,0.02,0.23,0.18,7.0,0.0,18.0,0.75,1.9,0.75,2.347314480692148,2.347314480692148,3.99,3.99,24.0,13.0,66.7,13.0,37.0,17.0,45.0,2.0,99.0,7.62,0.25,0.5,76.0,10.0,13.0,5.85,0.77,1.0,860.0,153.0,40.0,6.0,3.08,0.46,2.0
4.5,59.0,1170.0,1.0,4.0,4.0,13.0,4.0,268.0,353.2,287.2,54.0,69.4,5.2,6.7,3.0,17.0,0.2507757246494293,2.096538756042719,0.2507757246494293,3.03629198577255,2.356106996536255,0.02,0.16,0.02,0.23,0.18,7.0,0.0,18.0,0.75,1.9,0.75,2.347314480692148,2.347314480692148,3.99,3.99,24.0,13.0,66.7,13.0,37.0,17.0,45.0,2.0,99.0,7.62,0.25,0.5,76.0,10.0,13.0,5.85,0.77,1.0,860.0,153.0,40.0,6.0,3.08,0.46,2.0
5.0,59.0,1170.0,1.0,4.0,4.0,13.0,4.0,268.0,353.2,287.2,54.0,69.4,5.2,6.7,3.0,17.0,0.2507757246494293,2.096538756042719,0.2507757246494293,3.03629198577255,2.356106996536255,0.02,0.16,0.02,0.23,0.18,7.0,0.0,18.0,0.75,1.9,0.75,2.347314480692148,2.347314480692148,3.99,3.99,24.0,13.0,66.7,13.0,37.0,17.0,45.0,2.0,99.0,7.62,0.25,0.5,76.0,10.0,13.0,5.85,0.77,1.0,860.0,153.0,40.0,6.0,3.08,0.46,3.0
5.5,59.0,1170.0,1.0,4.0,4.0,13.0,4.0,268.0,353.2,287.2,54.0,69.4,5.2,6.7,3.0,17.0,0.2507757246494293,2.096538756042719,0.2507757246494293,3.03629198577255,2.356106996536255,0.02,0.16,0.02,0.23,0.18,7.0,0.0,18.0,0.75,1.9,0.75,2.347314480692148,2.347314480692148,3.99,3.99,24.0,13.0,66.7,13.0,37.0,17.0,45.0,2.0,99.0,7.62,0.25,0.5,76.0,10.0,13.0,5.85,0.77,1.0,860.0,153.0,40.0,6.0,3.08,0.46,3.0
6.000000000000001,59.0,1170.0,1.0,4.0,4.0,13.0,4.0,268.0,353.2,287.2,54.0,69.4,5.2,6.7,3.0,17.0,0.2507757246494293,2.096538756042719,0.2507757246494293,3.03629198577255,2.356106996536255,0.02,0.16,0.02,0.23,0.18,7.0,0.0,18.0,0.75,1.9,0.75,2.347314480692148,2.347314480692148,3.99,3.99,24.0,13.0,66.7,13.0,37.0,17.0,45.0,2.0,99.0,7.62,0.25,0.5,76.0,10.0,13.0,5.85,0.77,1.0,860.0,153.0,40.0,6.0,3.08,0.46,3.0
1.6,60.0,1170.0,0.0,0.0,4.0,13.0,6.0,252.0,391.8,30.0,0.0,42.1,4.7,8.0,1.0,17.0,0.0,0.21964171156287193,0.0,1.2477161549031734,1.02807442471385,0.0,0.02,0.0,0.1,0.08,0.0,0.0,3.0,0.0,-0.22,0.0,0.21964171156287193,0.21964171156287193,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.15,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,567.0,0.0,6.0,1.0,0.46,0.08,0.0
1.8,60.0,1170.0,0.0,0.0,4.0,13.0,6.0,252.0,391.8,30.0,0.0,42.1,4.7,8.0,1.0,17.0,0.0,0.21964171156287193,0.0,1.2477161549031734,1.02807442471385,0.0,0.02,0.0,0.1,0.08,0.0,0.0,3.0,0.0,-0.22,0.0,0.21964171156287193,0.21964171156287193,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.15,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,567.0,0.0,6.0,1.0,0.46,0.08,0.0
2.0,60.0,1170.0,0.0,0.0,4.0,13.0,6.0,252.0,391.8,30.0,0.0,42.1,4.7,8.0,1.0,17.0,0.0,0.21964171156287193,0.0,1.2477161549031734,1.02807442471385,0.0,0.02,0.0,0.1,0.08,0.0,0.0,3.0,0.0,-0.22,0.0,0.21964171156287193,0.21964171156287193,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.15,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,567.0,0.0,6.0,1.0,0.46,0.08,1.0
2.2,60.0,1170.0,0.0,0.0,4.0,13.0,6.0,252.0,391.8,30.0,0.0,42.1,4.7,8.0,1.0,17.0,0.0,0.21964171156287193,0.0,1.2477161549031734,1.02807442471385,0.0,0.02,0.0,0.1,0.08,0.0,0.0,3.0,0.0,-0.22,0.0,0.21964171156287193,0.21964171156287193,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.15,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,567.0,0.0,6.0,1.0,0.46,0.08,1.0
2.4000000000000004,60.0,1170.0,0.0,0.0,4.0,13.0,6.0,252.0,391.8,30.0,0.0,42.1,4.7,8.0,1.0,17.0,0.0,0.21964171156287193,0.0,1.2477161549031734,1.02807442471385,0.0,0.02,0.0,0.1,0.08,0.0,0.0,3.0,0.0,-0.22,0.0,0.21964171156287193,0.21964171156287193,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.15,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,567.0,0.0,6.0,1.0,0.46,0.08,1.0
0.0,1.0,125.0,0.0,0.0,0.0,2.0,0.0,4.0,21.8,20.1,7.0,4.9,3.9,0.7,2.0,17.0,0.07842346280813217,0.05806344375014305,0.07842346280813217,0.15544621646404266,0.09738276898860931,0.05,0.04,0.05,0.11,0.07,1.0,0.0,1.0,-0.08,-0.06,-0.08,0.13648690655827522,0.13648690655827522,0.0,0.0,4.0,2.0,50.0,2.0,6.0,1.0,7.0,0.0,14.0,10.0,0.85,1.7,5.0,2.0,5.0,3.57,1.43,3.57,83.0,19.0,4.0,0.0,2.86,0.0,0.0
0.0,1.0,125.0,0.0,0.0,0.0,2.0,0.0,4.0,21.8,20.1,7.0,4.9,3.9,0.7,2.0,17.0,0.07842346280813217,0.05806344375014305,0.07842346280813217,0.15544621646404266,0.09738276898860931,0.05,0.04,0.05,0.11,0.07,1.0,0.0,1.0,-0.08,-0.06,-0.08,0.13648690655827522,0.13648690655827522,0.0,0.0,4.0,2.0,50.0,2.0,6.0,1.0,7.0,0.0,14.0,10.0,0.85,1.7,5.0,2.0,5.0,3.57,1.43,3.57,83.0,19.0,4.0,0.0,2.86,0.0,0.0
0.0,1.0,125.0,0.0,0.0,0.0,2.0,0.0,4.0,21.8,20.1,7.0,4.9,3.9,0.7,2.0,17.0,0.07842346280813217,0.05806344375014305,0.07842346280813217,0.15544621646404266,0.09738276898860931,0.05,0.04,0.05,0.11,0.07,1.0,0.0,1.0,-0.08,-0.06,-0.08,0.13648690655827522,0.13648690655827522,0.0,0.0,4.0,2.0,50.0,2.0,6.0,1.0,7.0,0.0,14.0,10.0,0.85,1.7,5.0,2.0,5.0,3.57,1.43,3.57,83.0,19.0,4.0,0.0,2.86,0.0,1.0
0.0,1.0,125.0,0.0,0.0,0.0,2.0,0.0,4.0,21.8,20.1,7.0,4.9,3.9,0.7,2.0,17.0,0.07842346280813217,0.05806344375014305,0.07842346280813217,0.15544621646404266,0.09738276898860931,0.05,0.04,0.05,0.11,0.07,1.0,0.0,1.0,-0.08,-0.06,-0.08,0.13648690655827522,0.13648690655827522,0.0,0.0,4.0,2.0,50.0,2.0,6.0,1.0,7.0,0.0,14.0,10.0,0.85,1.7,5.0,2.0,5.0,3.57,1.43,3.57,83.0,19.0,4.0,0.0,2.86,0.0,1.0
0.0,1.0,125.0,0.0,0.0,0.0,2.0,0.0,4.0,21.8,20.1,7.0,4.9,3.9,0.7,2.0,17.0,0.07842346280813217,0.05806344375014305,0.07842346280813217,0.15544621646404266,0.09738276898860931,0.05,0.04,0.05,0.11,0.07,1.0,0.0,1.0,-0.08,-0.06,-0.08,0.13648690655827522,0.13648690655827522,0.0,0.0,4.0,2.0,50.0,2.0,6.0,1.0,7.0,0.0,14.0,10.0,0.85,1.7,5.0,2.0,5.0,3.57,1.43,3.57,83.0,19.0,4.0,0.0,2.86,0.0,1.0
0.0,45.0,757.0,1.0,1.0,3.0,8.0,4.0,141.0,240.6,38.9,81.0,36.1,4.1,4.5,2.0,17.0,0.6132880933582783,0.10059698671102524,0.6132880933582783,1.1350163258612156,1.0063552521169186,0.07,0.01,0.07,0.13,0.12,6.0,0.0,2.0,0.39,0.9,0.39,0.7138850800693035,0.7138850800693035,1.63,1.63,13.0,5.0,72.7,11.0,24.0,8.0,49.0,0.0,81.0,9.62,0.5,1.0,31.0,10.0,2.0,3.68,1.19,0.24,488.0,28.0,7.0,1.0,0.83,0.12,0.0
0.0,45.0,757.0,1.0,1.0,3.0,8.0,4.0,141.0,240.6,38.9,81.0,36.1,4.1,4.5,2.0,17.0,0.6132880933582783,0.10059698671102524,0.6132880933582783,1.1350163258612156,1.0063552521169186,0.07,0.01,0.07,0.13,0.12,6.0,0.0,2.0,0.39,0.9,0.39,0.7138850800693035,0.7138850800693035,1.63,1.63,13.0,5.0,72.7,11.0,24.0,8.0,49.0,0.0,81.0,9.62,0.5,1.0,31.0,10.0,2.0,3.68,1.19,0.24,488.0,28.0,7.0,1.0,0.83,0.12,0.0
0.0,45.0,757.0,1.0,1.0,3.0,8.0,4.0,141.0,240.6,38.9,81.0,36.1,4.1,4.5,2.0,17.0,0.6132880933582783,0.10059698671102524,0.6132880933582783,1.1350163258612156,1.0063552521169186,0.07,0.01,0.07,0.13,0.12,6.0,0.0,2.0,0.39,0.9,0.39,0.7138850800693035,0.7138850800693035,1.63,1.63,13.0,5.0,72.7,11.0,24.0,8.0,49.0,0.0,81.0,9.62,0.5,1.0,31.0,10.0,2.0,3.68,1.19,0.24,488.0,28.0,7.0,1.0,0.83,0.12,1.0
0.0,45.0,757.0,1.0,1.0,3.0,8.0,4.0,141.0,240.6,38.9,81.0,36.1,4.1,4.5,2.0,17.0,0.6132880933582783,0.10059698671102524,0.6132880933582783,1.1350163258612156,1.0063552521169186,0.07,0.01,0.07,0.13,0.12,6.0,0.0,2.0,0.39,0.9,0.39,0.7138850800693035,0.7138850800693035,1.63,1.63,13.0,5.0,72.7,11.0,24.0,8.0,49.0,0.0,81.0,9.62,0.5,1.0,31.0,10.0,2.0,3.68,1.19,0.24,488.0,28.0,7.0,1.0,0.83,0.12,1.0
0.0,45.0,757.0,1.0,1.0,3.0,8.0,4.0,141.0,240.6,38.9,81.0,36.1,4.1,4.5,2.0,17.0,0.6132880933582783,0.10059698671102524,0.6132880933582783,1.1350163258612156,1.0063552521169186,0.07,0.01,0.07,0.13,0.12,6.0,0.0,2.0,0.39,0.9,0.39,0.7138850800693035,0.7138850800693035,1.63,1.63,13.0,5.0,72.7,11.0,24.0,8.0,49.0,0.0,81.0,9.62,0.5,1.0,31.0,10.0,2.0,3.68,1.19,0.24,488.0,28.0,7.0,1.0,0.83,0.12,1.0
1.7600000000000002,55.0,990.0,1.0,1.0,3.0,11.0,5.0,187.0,270.2,92.8,65.0,42.8,4.2,6.3,2.0,17.0,0.8902268391102552,0.7997515201568604,0.8902268391102552,2.3573705703020096,2.0365752540528774,0.08,0.07,0.08,0.21,0.19,7.0,0.0,7.0,0.11,0.2,0.11,1.6899783592671156,1.6899783592671156,1.12,1.12,32.0,22.0,72.7,13.0,45.0,8.0,72.0,2.0,125.0,11.36,0.85,1.7,32.0,8.0,24.0,2.91,0.73,2.18,670.0,130.0,19.0,2.0,1.73,0.18,1.0
1.9800000000000002,55.0,990.0,1.0,1.0,3.0,11.0,5.0,187.0,270.2,92.8,65.0,42.8,4.2,6.3,2.0,17.0,0.8902268391102552,0.7997515201568604,0.8902268391102552,2.3573705703020096,2.0365752540528774,0.08,0.07,0.08,0.21,0.19,7.0,0.0,7.0,0.11,0.2,0.11,1.6899783592671156,1.6899783592671156,1.12,1.12,32.0,22.0,72.7,13.0,45.0,8.0,72.0,2.0,125.0,11.36,0.85,1.7,32.0,8.0,24.0,2.91,0.73,2.18,670.0,130.0,19.0,2.0,1.73,0.18,1.0
2.2,55.0,990.0,1.0,1.0,3.0,11.0,5.0,187.0,270.2,92.8,65.0,42.8,4.2,6.3,2.0,17.0,0.8902268391102552,0.7997515201568604,0.8902268391102552,2.3573705703020096,2.0365752540528774,0.08,0.07,0.08,0.21,0.19,7.0,0.0,7.0,0.11,0.2,0.11,1.6899783592671156,1.6899783592671156,1.12,1.12,32.0,22.0,72.7,13.0,45.0,8.0,72.0,2.0,125.0,11.36,0.85,1.7,32.0,8.0,24.0,2.91,0.73,2.18,670.0,130.0,19.0,2.0,1.73,0.18,2.0
2.4200000000000004,55.0,990.0,1.0,1.0,3.0,11.0,5.0,187.0,270.2,92.8,65.0,42.8,4.2,6.3,2.0,17.0,0.8902268391102552,0.7997515201568604,0.8902268391102552,2.3573705703020096,2.0365752540528774,0.08,0.07,0.08,0.21,0.19,7.0,0.0,7.0,0.11,0.2,0.11,1.6899783592671156,1.6899783592671156,1.12,1.12,32.0,22.0,72.7,13.0,45.0,8.0,72.0,2.0,125.0,11.36,0.85,1.7,32.0,8.0,24.0,2.91,0.73,2.18,670.0,130.0,19.0,2.0,1.73,0.18,2.0
2.6400000000000006,55.0,990.0,1.0,1.0,3.0,11.0,5.0,187.0,270.2,92.8,65.0,42.8,4.2,6.3,2.0,17.0,0.8902268391102552,0.7997515201568604,0.8902268391102552,2.3573705703020096,2.0365752540528774,0.08,0.07,0.08,0.21,0.19,7.0,0.0,7.0,0.11,0.2,0.11,1.6899783592671156,1.6899783592671156,1.12,1.12,32.0,22.0,72.7,13.0,45.0,8.0,72.0,2.0,125.0,11.36,0.85,1.7,32.0,8.0,24.0,2.91,0.73,2.18,670.0,130.0,19.0,2.0,1.73,0.18,2.0
1.2000000000000002,13.0,431.0,0.0,0.0,0.0,5.0,0.0,67.0,86.0,19.4,24.0,13.0,4.5,0.0,2.0,17.0,0.5395899042487144,0.09464927017688751,0.5395899042487144,1.1856427118182182,0.6460528150200844,0.12,0.02,0.12,0.26,0.14,3.0,0.0,1.0,-0.54,-0.09,-0.54,0.634239174425602,0.634239174425602,0.0,0.0,11.0,6.0,54.5,4.0,15.0,5.0,15.0,1.0,35.0,7.19,0.25,0.5,9.0,4.0,0.0,1.85,0.82,0.0,267.0,17.0,4.0,1.0,0.82,0.21,0.0
1.35,13.0,431.0,0.0,0.0,0.0,5.0,0.0,67.0,86.0,19.4,24.0,13.0,4.5,0.0,2.0,17.0,0.5395899042487144,0.09464927017688751,0.5395899042487144,1.1856427118182182,0.6460528150200844,0.12,0.02,0.12,0.26,0.14,3.0,0.0,1.0,-0.54,-0.09,-0.54,0.634239174425602,0.634239174425602,0.0,0.0,11.0,6.0,54.5,4.0,15.0,5.0,15.0,1.0,35.0,7.19,0.25,0.5,9.0,4.0,0.0,1.85,0.82,0.0,267.0,17.0,4.0,1.0,0.82,0.21,0.0
1.5,13.0,431.0,0.0,0.0,0.0,5.0,0.0,67.0,86.0,19.4,24.0,13.0,4.5,0.0,2.0,17.0,0.5395899042487144,0.09464927017688751,0.5395899042487144,1.1856427118182182,0.6460528150200844,0.12,0.02,0.12,0.26,0.14,3.0,0.0,1.0,-0.54,-0.09,-0.54,0.634239174425602,0.634239174425602,0.0,0.0,11.0,6.0,54.5,4.0,15.0,5.0,15.0,1.0,35.0,7.19,0.25,0.5,9.0,4.0,0.0,1.85,0.82,0.0,267.0,17.0,4.0,1.0,0.82,0.21,1.0
1.6500000000000001,13.0,431.0,0.0,0.0,0.0,5.0,0.0,67.0,86.0,19.4,24.0,13.0,4.5,0.0,2.0,17.0,0.5395899042487144,0.09464927017688751,0.5395899042487144,1.1856427118182182,0.6460528150200844,0.12,0.02,0.12,0.26,0.14,3.0,0.0,1.0,-0.54,-0.09,-0.54,0.634239174425602,0.634239174425602,0.0,0.0,11.0,6.0,54.5,4.0,15.0,5.0,15.0,1.0,35.0,7.19,0.25,0.5,9.0,4.0,0.0,1.85,0.82,0.0,267.0,17.0,4.0,1.0,0.82,0.21,1.0
1.8000000000000003,13.0,431.0,0.0,0.0,0.0,5.0,0.0,67.0,86.0,19.4,24.0,13.0,4.5,0.0,2.0,17.0,0.5395899042487144,0.09464927017688751,0.5395899042487144,1.1856427118182182,0.6460528150200844,0.12,0.02,0.12,0.26,0.14,3.0,0.0,1.0,-0.54,-0.09,-0.54,0.634239174425602,0.634239174425602,0.0,0.0,11.0,6.0,54.5,4.0,15.0,5.0,15.0,1.0,35.0,7.19,0.25,0.5,9.0,4.0,0.0,1.85,0.82,0.0,267.0,17.0,4.0,1.0,0.82,0.21,1.0
2.5600000000000005,20.0,159.0,2.0,1.0,0.0,2.0,1.0,84.0,101.2,11.5,59.0,17.3,5.5,0.2,4.0,17.0,0.5903463140130043,0.11022110283374786,0.5903463140130043,0.6619109325110912,0.0,0.43,0.08,0.43,0.48,0.0,3.0,0.0,1.0,1.41,0.89,1.41,0.7005674168467522,0.7005674168467522,3.39,3.39,3.0,1.0,66.7,0.0,3.0,1.0,4.0,0.0,8.0,4.31,0.02,0.04,4.0,2.0,6.0,2.16,1.08,3.23,54.0,21.0,1.0,1.0,0.54,0.54,2.0
2.8800000000000003,20.0,159.0,2.0,1.0,0.0,2.0,1.0,84.0,101.2,11.5,59.0,17.3,5.5,0.2,4.0,17.0,0.5903463140130043,0.11022110283374786,0.5903463140130043,0.6619109325110912,0.0,0.43,0.08,0.43,0.48,0.0,3.0,0.0,1.0,1.41,0.89,1.41,0.7005674168467522,0.7005674168467522,3.39,3.39,3.0,1.0,66.7,0.0,3.0,1.0,4.0,0.0,8.0,4.31,0.02,0.04,4.0,2.0,6.0,2.16,1.08,3.23,54.0,21.0,1.0,1.0,0.54,0.54,2.0
3.2,20.0,159.0,2.0,1.0,0.0,2.0,1.0,84.0,101.2,11.5,59.0,17.3,5.5,0.2,4.0,17.0,0.5903463140130043,0.11022110283374786,0.5903463140130043,0.6619109325110912,0.0,0.43,0.08,0.43,0.48,0.0,3.0,0.0,1.0,1.41,0.89,1.41,0.7005674168467522,0.7005674168467522,3.39,3.39,3.0,1.0,66.7,0.0,3.0,1.0,4.0,0.0,8.0,4.31,0.02,0.04,4.0,2.0,6.0,2.16,1.08,3.23,54.0,21.0,1.0,1.0,0.54,0.54,3.0
3.5200000000000005,20.0,159.0,2.0,1.0,0.0,2.0,1.0,84.0,101.2,11.5,59.0,17.3,5.5,0.2,4.0,17.0,0.5903463140130043,0.11022110283374786,0.5903463140130043,0.6619109325110912,0.0,0.43,0.08,0.43,0.48,0.0,3.0,0.0,1.0,1.41,0.89,1.41,0.7005674168467522,0.7005674168467522,3.39,3.39,3.0,1.0,66.7,0.0,3.0,1.0,4.0,0.0,8.0,4.31,0.02,0.04,4.0,2.0,6.0,2.16,1.08,3.23,54.0,21.0,1.0,1.0,0.54,0.54,3.0
3.8400000000000007,20.0,159.0,2.0,1.0,0.0,2.0,1.0,84.0,101.2,11.5,59.0,17.3,5.5,0.2,4.0,17.0,0.5903463140130043,0.11022110283374786,0.5903463140130043,0.6619109325110912,0.0,0.43,0.08,0.43,0.48,0.0,3.0,0.0,1.0,1.41,0.89,1.41,0.7005674168467522,0.7005674168467522,3.39,3.39,3.0,1.0,66.7,0.0,3.0,1.0,4.0,0.0,8.0,4.31,0.02,0.04,4.0,2.0,6.0,2.16,1.08,3.23,54.0,21.0,1.0,1.0,0.54,0.54,3.0
3.04,24.0,483.0,1.0,1.0,2.0,7.0,1.0,102.0,102.0,83.6,135.0,32.1,5.5,0.1,3.0,17.0,0.6248076185584068,0.9531407719478011,0.6248076185584068,1.5674809738993645,0.8163213497027755,0.11,0.16,0.11,0.27,0.14,12.0,0.0,6.0,0.38,-0.95,0.38,1.577948390506208,1.577948390506208,1.6,1.6,10.0,4.0,70.0,2.0,12.0,5.0,6.0,0.0,23.0,4.28,0.02,0.04,13.0,11.0,43.0,2.42,2.05,8.0,220.0,109.0,14.0,2.0,2.6,0.37,1.0
